videoid,duration,page_dir,name
382837889,PT00H00M02S,340921_580660,
485659629,PT00H00M01S,871717_406906,
336491307,PT00H00M06S,281635_249134,
252452619,PT00H00M02S,153854_513778,
1103214090,PT00H00M07S,566530_166594,
1693328878,PT00H00M01S,122322_384335,
1119414840,PT00H00M05S,747215_282032,
1799918513,PT00H00M05S,085562_132304,
1411069155,PT00H00M03S,746756_596229,
114111982,PT00H00M04S,066577_182108,
867613192,PT00H00M04S,655737_879733,
806678545,PT00H00M05S,260297_328312,
48251291,PT00H00M01S,711796_659775,
1575209565,PT00H00M02S,650730_309027,
1697796029,PT00H00M02S,837813_610336,
1105358891,PT00H00M03S,301625_450793,
760550709,PT00H00M08S,191220_796396,
1729175294,PT00H00M08S,637660_014286,
6617423,PT00H00M05S,930813_758738,
1393831834,PT00H00M01S,926706_900693,
754037047,PT00H00M02S,796972_809258,
159610665,PT00H00M06S,352904_453741,
421119170,PT00H00M03S,021805_532242,
1380362048,PT00H00M05S,296200_108237,
961431808,PT00H00M05S,807523_634994,
866633324,PT00H00M04S,801109_513315,
726955364,PT00H00M02S,933494_415636,
912444530,PT00H00M02S,027975_631877,
1371787409,PT00H00M08S,162276_961202,
469183150,PT00H00M03S,098098_901290,
1421934361,PT00H00M05S,076981_617130,
1606838307,PT00H00M05S,574953_906870,
1203634678,PT00H00M02S,419251_036084,
230250857,PT00H00M06S,198677_765216,
1686410028,PT00H00M01S,495347_243495,
1437318125,PT00H00M04S,375164_170762,
431876959,PT00H00M01S,544741_649974,
1185494936,PT00H00M05S,706898_800029,
1849510083,PT00H00M01S,144750_135119,
1125901840,PT00H00M01S,581344_926887,
1458356932,PT00H00M03S,023064_983130,
1658171695,PT00H00M01S,168016_656903,
1119457457,PT00H00M03S,620483_597089,
218535897,PT00H00M01S,218914_401084,
591742905,PT00H00M02S,053768_883931,
611934066,PT00H00M02S,098622_767431,
1327125530,PT00H00M03S,002783_220785,
1034902177,PT00H00M03S,457911_623323,
1223140590,PT00H00M04S,919535_381260,
1484874978,PT00H00M01S,198476_353812,
540415952,PT00H00M01S,254868_536219,
1554186318,PT00H00M01S,788467_942735,
623662779,PT00H00M04S,813278_836955,
1228054240,PT00H00M03S,808104_722145,
179938754,PT00H00M03S,037297_428140,
1638408372,PT00H00M04S,366784_121127,
1426499080,PT00H00M01S,815715_102522,
1108211511,PT00H00M01S,943713_691449,
710154888,PT00H00M03S,505798_935487,
994184875,PT00H00M08S,482325_482047,
658406188,PT00H00M02S,995577_967983,
1190390907,PT00H00M02S,020602_950863,
1035562466,PT00H00M03S,589750_294386,
1278986359,PT00H00M02S,977604_598361,
171648630,PT00H00M04S,482707_815019,
1492576024,PT00H00M06S,600424_844385,
260763116,PT00H00M02S,096311_535887,
1082192970,PT00H00M06S,147199_834687,
289373061,PT00H00M05S,306739_272604,
130538676,PT00H00M05S,018400_662206,
580050600,PT00H00M08S,815473_249350,
1191568683,PT00H00M05S,859867_605340,
230664097,PT00H00M04S,879723_913887,
1149636236,PT00H00M06S,750919_140526,
273383022,PT00H00M01S,510124_679013,
629862678,PT00H00M03S,492181_449109,
1142274200,PT00H00M05S,318445_949991,
1214597557,PT00H00M04S,495186_850538,
1915422655,PT00H00M04S,331583_630374,
352328840,PT00H00M04S,505747_043533,
550480783,PT00H00M02S,877274_418848,
206084543,PT00H00M01S,087322_317307,
991910782,PT00H00M04S,691731_880971,
639469921,PT00H00M02S,059501_665504,
1962559018,PT00H00M01S,858923_073174,
793268376,PT00H00M03S,070005_845775,
1710702136,PT00H00M07S,742484_783975,
520572533,PT00H00M04S,599587_892916,
691823085,PT00H00M04S,699817_761521,
405518910,PT00H00M05S,837743_217880,
1979749283,PT00H00M02S,051509_073812,
1728966506,PT00H00M02S,727343_761806,
347419197,PT00H00M01S,917975_492127,
39002867,PT00H00M04S,576677_135249,
879938260,PT00H00M02S,246436_081997,
1489334012,PT00H00M03S,989353_710186,
860813392,PT00H00M03S,366363_680190,
1829289724,PT00H00M08S,387735_324658,
80586619,PT00H00M01S,102820_912862,
1173327609,PT00H00M01S,007094_782424,
1287248989,PT00H00M05S,141303_443581,
1996685498,PT00H00M02S,826877_675152,
781171528,PT00H00M03S,328491_637347,
302466264,PT00H00M03S,051793_062875,
783577332,PT00H00M12S,224105_090115,
462996725,PT00H00M02S,203625_076434,
499939297,PT00H01M09S,621208_565134,
1795120281,PT00H00M02S,293800_756746,
743619187,PT00H00M02S,956799_914099,
1255218494,PT00H00M04S,959553_108433,
208026697,PT00H00M01S,276793_361227,
1558680784,PT00H00M03S,008978_267210,
477610053,PT00H00M01S,627367_799755,
873580709,PT00H00M01S,249810_288057,
1961361198,PT00H00M03S,399080_707168,
94077684,PT00H00M05S,040962_505721,
1463194315,PT00H00M02S,395918_147046,
1140504661,PT00H00M00S,326527_955495,
